id,video id,author,author id,text,label,annotator notes,text_length
UgyUxvk-Am6JynIQacN4AaABAg.9wDDieipLkL9yfRX01KnVP,uo_Rz6R1rro,@khabdul93,,⁠@@johnkochendorfer7705 are u blind? can’t read or listen? next time try to sort up your lie better than looking stupid,N,"Confidence: Low | This comment is a direct response to another user and accuses them of being blind, unable to read or listen, and lying. While it suggests a disagreement, it doesn't provide enough information to ascertain the commenter's stance on the Israel-Gaza conflict itself. It's a personal attack rather than a political statement.",119
Ugy0WzpbpuPODvKQnpt4AaABAg,uo_Rz6R1rro,@Sense_check,UCSH1-yXxvpshg7B4Fo4KtKA,The US proves it’s EVIL yet again,P,"Confidence: High | Calling the US 'EVIL' in the context of the Israel-Gaza war strongly suggests criticism of US policy, which is often perceived as biased towards Israel. This aligns with a pro-Palestinian stance that views US actions as detrimental to Palestinian interests.",33
Ugx8bxM6seMhjHRYzg54AaABAg,uo_Rz6R1rro,@jacquigraham7814,UCnrLQ8nPRZoghARKiWKXzmg,The wickedness of the US,P,"Confidence: High | Similar to Item 1202, describing the US as 'wicked' in this context points to strong disapproval of US actions and policies related to the conflict, implying a pro-Palestinian viewpoint.",24
UgyUxvk-Am6JynIQacN4AaABAg.9wDDieipLkL9yfQjf44wfM,uo_Rz6R1rro,@khabdul93,,⁠​⁠@@georgecreel6960 did your ancestors teach them about their life values? Or they use them as slaves call them savages call themselves colonizers? You’re the only one who should be thankful.,P,"Confidence: High | This comment uses loaded language like 'savages' and 'colonizers,' and questions the moral values of the addressed person's ancestors, implying they were oppressors or slave owners. This rhetoric is commonly used in anti-colonial and pro-Palestinian discourse to frame the conflict as one of oppression and historical injustice against Palestinians.",192
Ugx-dwFpzSdDwtekrwx4AaABAg,uo_Rz6R1rro,@sirius_s2028,UCMX1j8UZYQSZZVNXh9avenA,USA is doing it's best to turn the world against it.,N,Confidence: Low | The comment criticizes the USA's actions on a global stage but does not directly mention or take a stance on the Israel-Gaza conflict itself. It's too general to assign a specific side.,52
Ugx116kXRP5d6LN7FgZ4AaABAg.9w3_fFS-Ghj9y4ShEUTZOG,uo_Rz6R1rro,@amptrascope,,"America in its quest for a white dominated world backs the European converts who colonized the land and claim to be descendants of black Solomon. Now no one believes these folks are “chosen” except themselves and most American whites who are too full of white supremacy to study enough to know that that land sits on Africans tectonic plate, and the true descendants of Solomon are brown and black. Look at the modern day Jewish communities, in their businesses, government, families, there are almost exclusively white Europeans, that is just not probable. Because America is so sick with  white nationalism, most Americans still believe Christ is a blond hair blue eyed deity with a perm. All this white washing is the reason things are the way they are. America would not send weapons and  billions every year to Israel if the demographics of people in their country and government represented the true descendants of Solomon.",P,"Confidence: High | The comment frames the conflict as a result of 'white supremacy' and 'white nationalism' in America supporting 'European converts' who are criticized for colonizing land. It explicitly states that America would not send weapons to Israel if the demographics were different, implying a strong critique of Israel and its allies, aligning with a pro-Palestinian perspective.",929
UgxD0HfwmABvU-nbTHJ4AaABAg,uo_Rz6R1rro,@Xcross40,UCxF7j8YgELAMHHe_OKc-Oew,"US put that  black person as an agent of dead to those poor Palestinians😢
History will not be kind to this lady.  I wish she save her dignity and resign.",P,"Confidence: High | The comment criticizes a 'black person' as an 'agent of dead' towards 'poor Palestinians' and suggests history will not be kind to this person, urging them to resign. This language clearly casts blame on an individual perceived as acting against Palestinians, indicating a supportive stance for Palestine.",153
Ugzuz4woyB001YUdyYx4AaABAg.9wASZC6MApX9wE8cEVtGkv,LGNc28oqsn8,@Chilly347,,You are viewing it wrong. This is the tragedy of ethnic cleansing by Israel.,P,"Confidence: High | The comment explicitly states that the situation is 'the tragedy of ethnic cleansing by Israel.' This is a direct accusation against Israel and frames the situation from a perspective that is critical of Israel's actions, aligning with a pro-Palestinian viewpoint.",76
UgxBkIVyXKmNy8-iNBZ4AaABAg,LGNc28oqsn8,@azaransar7981,UC3rHU-6amLcI8q6NqkD-krQ,FREE PALESTINE,P,Confidence: High | The comment 'FREE PALESTINE' is a direct and unambiguous expression of support for Palestine and its cause.,14
UgzyxP-JtItVzU1qVmp4AaABAg.9w1vbx7387-9w3dp0GMthh,LGNc28oqsn8,@kevinquattlebaum5422,,@@4L74.4 I suppose most Palestinians would support Hamas. Do you defend those Hamas cowards?,I,"Confidence: Medium | The comment questions whether Palestinians support Hamas and asks if the other user defends 'Hamas cowards,' implying a negative view of Hamas and by extension, a potential alignment with the opposing side, Israel.",92
Ugym8BTPRaZkPa6WNrl4AaABAg,LGNc28oqsn8,@syedrizwanqadri7135,UCWJ8YVWnF4yXPsXKubHEm8A,Free Palestine,P,Confidence: High | The phrase 'Free Palestine' is a direct and well-known slogan advocating for Palestinian liberation and rights.,14
Ugy0soDzyou4eZwnyfN4AaABAg,LGNc28oqsn8,@ramseth9455,UCz8b6_F-ZIJAZNxgh3D-ctQ,Not the problem of israel,I,"Confidence: Medium | The comment 'Not the problem of israel' suggests a view that the issues in the region are not Israel's responsibility, which can be interpreted as a stance against intervention or criticism of Israel's actions.",25
UgxC5URys5vXVFi_Bb54AaABAg.9wADGay5DRT9wDs7yYTZli,LGNc28oqsn8,@ZureenaMohammad-nt1eb,,You don't know your facts so don't comment,N,Confidence: High | The comment 'You don't know your facts so don't comment' is a general dismissal of another user's statement without expressing any specific support for either side of the conflict.,42
UgxrsED7D8lO-ydGFIF4AaABAg,LGNc28oqsn8,@lamastu2156,UCFfxbrtyrK6epXOP8kCP7gQ,"You say bullshit. Israelis says to Palestine of Gaza to leave North Gaza and to go to south Gaza who they have water and electricity.
Another sneaky Muslim propaganda.
Another one time I'm proud who as a Christian I stand with Israel and not with liers terrorists.",I,"Confidence: High | The comment explicitly states 'I'm proud who as a Christian I stand with Israel and not with liers terrorists,' clearly indicating support for Israel and condemnation of the opposing side.",264
UgwdyvsFrphD0hJ2IDF4AaABAg,k05EqDKlsPA,@tayibahussain,UCiHH4e-NCO7um5sngak9vrg,The oppressed cannot be asked to fight a war against the coloniser as they control eveything. As evidenced here. Regardless od the media campigns isreal has done its for all to see. A genocide killing off innocent civilians so many children just murdered and the world says israel. You must be off your rockers.,P,"Confidence: High | The comment uses terms like 'oppressed', 'coloniser', 'genocide', and 'innocent civilians' in the context of the Israel-Gaza conflict, which are strongly indicative of a pro-Palestinian stance and criticism of Israel's actions.",311
Ugx4R9DSAF22gzTl3yB4AaABAg,k05EqDKlsPA,@jeetdey22yearsago78,UCN5v6zsRyNa5iDqck2ElMxQ,Where was humanity on 7 th October,N,"Confidence: Medium | The comment is a question referencing a specific date (October 7th) without further elaboration. It could be interpreted in multiple ways, either as questioning the lack of international response to events on that day or as implying a grievance related to it. Without more context, it's difficult to ascertain a definitive stance.",34
UgwQXsFWtDXjkZRw4EV4AaABAg,k05EqDKlsPA,@ilyas3816,UCgXDqtg9tfXp7c39Ial5JLg,Please not youtube is a mouthpiece for the zionist movement,P,"Confidence: High | The comment explicitly labels YouTube as a 'mouthpiece for the zionist movement', which is a strong criticism of a platform often perceived as having pro-Israel leanings, thus indicating a pro-Palestinian perspective.",59
UgxbGBwffvU_QZt9PCd4AaABAg,k05EqDKlsPA,@faizaloktavaldi234,UCZKwSsouJ0zr7_0VzewRPZw,If your country invaded by group from other part of the world and you all tell me there would be no group sych hamas pop up?,N,"Confidence: Medium | This comment poses a hypothetical question about how groups like Hamas would emerge if a country were invaded. While it touches on the origins of conflict, it does not explicitly endorse either side's actions or perspectives. It leans towards an analysis of conflict dynamics rather than taking a clear stance.",124
Ugww5NOO8pW7_KyeYFR4AaABAg.9vrFJ3hCQB89wwSmzaDl6L,k05EqDKlsPA,@faizaloktavaldi234,,​@@lindayahya7705Yeah mikael is dumb useless to argue with the dumb,N,"Confidence: Low | This comment is a reply to another user and uses derogatory language ('dumb useless'). It does not contain any substantive content related to the Israel-Gaza conflict itself, making it impossible to assign a stance on the war.",67
Ugww5NOO8pW7_KyeYFR4AaABAg.9vrFJ3hCQB89wwT1w9UKNw,k05EqDKlsPA,@faizaloktavaldi234,,"​@@dud13The main reason hamas exist because Israel brutality toward palestine, Israel is thw one who have big gun and you blindsided to thia fact. I bet you are 16 years old with little knowledge of  history",P,"Confidence: High | The comment directly blames Israel's 'brutality' for the existence of Hamas and states Israel has 'big guns,' clearly aligning with a pro-Palestinian perspective.",207
UgyIZOMYK7REIahxm854AaABAg,k05EqDKlsPA,@TheLifeEvents,UCO-CmIuhwmofW0xMXDLJPNA,"Ask Hamas, how did they create this?",N,"Confidence: Medium | The comment asks a question directed at Hamas without explicitly taking a side. It could be interpreted as seeking information or as a rhetorical question implying Hamas's responsibility, making the stance unclear.",36
Ugy5yFzzVuaN7iSLBbl4AaABAg,RTP1VyNvI3I,@doca8792,UCDPUNyYAWxmKGmyAnNpY8Gg,"Phuk man.
How much more of this are we to take?",N,"Confidence: Medium | The comment expresses frustration and weariness with the situation ('How much more of this are we to take?'). It doesn't specify a side, indicating general distress rather than support for either Israel or Palestine.",47
UgzklgalWmefDBtquqx4AaABAg,RTP1VyNvI3I,@Ami-xg7sn,UCZaiKHDifoOHI1oDCKx5fEg,Those kids speak so well.,N,"Confidence: High | The comment focuses on the speaking abilities of children without any reference to the conflict, political sides, or specific events. It's an observation unrelated to the war's discourse.",25
UgzabQD0vkYC8ua3-IV4AaABAg,RTP1VyNvI3I,@FollowChristbro,UCjxD2gyERGdmXP0BspFK9xA,"May God protect every innocent being involved from harm, both Israel and Palestine. :)) ❤️",N,"Confidence: High | The comment explicitly prays for the protection of 'every innocent being involved from harm, both Israel and Palestine.' This is a clear call for peace and humanitarian concern, not a partisan stance.",90
UgzbPlTZJ2kWSaniWGR4AaABAg,RTP1VyNvI3I,@wolfkid144,UCWN7qgPQJj-gWwbNjwHDDOw,"What's even more disgusting is that the isrealis are probably happy they are suffering and won't prioritize their care, they'll almost 100% help isrealis over Palestinians every time",P,"Confidence: High | The comment expresses strong condemnation of Israelis' supposed happiness over Palestinian suffering and claims they would prioritize Israelis over Palestinians, clearly aligning with a pro-Palestinian stance.",182
UgzP5FhAI6JIjEEr1l14AaABAg,RTP1VyNvI3I,@Trubishka,UCYb_eRL3w92-DAsDI_aog6Q,"For me, Israel lost his right to exist after this.",P,"Confidence: High | The statement 'Israel lost his right to exist' is a direct and strong anti-Israel sentiment, which in this context implies support for Palestine.",50
Ugz8WsYsXezk5S81jrl4AaABAg,RTP1VyNvI3I,@Lena-pd5of,UCs5uJBvR6TWSdr6R4o1u2KQ,"I feel sorry for both sides. People, stop killing each other!",N,"Confidence: High | The comment expresses sympathy for 'both sides' and a plea to 'stop killing each other,' indicating a neutral, humanitarian stance that does not favor either party.",61
UgzuvMo95ctpOm_A7Vh4AaABAg,RTP1VyNvI3I,@FirstNations57,UCN3MmP5swf2dYIvwkDK4OKQ,Hamas and Gazans hide behind their children - cowards.  Demonic cowards.,I,"Confidence: High | The comment directly criticizes Hamas and Gazans, calling them 'cowards' and 'demonic cowards,' which is a pro-Israel framing of the conflict's actors.",72
UgxlEUpZyjdd4Oj3fJJ4AaABAg,RTP1VyNvI3I,@anonymous-hz2un,UCFzEVOPDSUeYydGGqMEFJ6Q,Allah will help them 🤷‍♂️🤷‍♂️,N,"Confidence: Medium | The comment 'Allah will help them' with shrug emojis is ambiguous. While it could be interpreted as support for Palestinians based on religious faith, it doesn't explicitly state a political stance or criticize Israel. It's more of a passive expression of hope or faith.",29
UgyVzsp2OXJBUhMDKK54AaABAg,RTP1VyNvI3I,@user-ww9ox7rg7n,UC_Nqo7lZ9rO3yXj6QdsDkxg,Brave son he don't want he's dad to worry even hi is super injured huhu this is heartbreaking praying for you all stay strong🙏💪❤️ we love you all from the people here in Philippines let's all unite and love one another stop the war please😭✌️,N,"Confidence: High | The comment expresses empathy for an injured individual and calls for peace and unity, without explicitly taking sides in the Israel-Gaza conflict.",241
