id,video id,author,author id,text,label,annotator notes,text_length,vader_compound,vader_pos,vader_neu,vader_neg,vader_label,textblob_polarity,textblob_subjectivity,textblob_label,INSULT,PROFANITY,SEVERE_TOXICITY,TOXICITY,IDENTITY_ATTACK,THREAT
UgzQ1JKCUKusVohFw9l4AaABAg,wsjcJFie6cQ,@Mbahmuuukiper3449,UCaYHa8CUO7yKSfk420odAAA,IDF cowardly soldiers,P,"Confidence: High | Calling the IDF 'cowardly soldiers' is a direct criticism of the Israeli military, typically associated with a pro-Palestinian viewpoint.",21,-0.3818,0.0,0.435,0.565,negative,0.0,0.0,neutral,0.47273466,0.26645362,0.023076924,0.4269174,0.1294935,0.016810767
Ugxon3hbBEkeZD27soN4AaABAg,mZ_ablAosik,@shorterrr249,UCeKVzZu6rKcoVFou4IWU82g,We are with PALESTINE 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,P,"Confidence: High | The comment explicitly states 'We are with PALESTINE' and includes Palestinian flags, clearly indicating support for Palestine.",32,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.0114269,0.019485557,0.0045394897,0.04785245,0.026810925,0.0113014765
UgyANsSyeN0Zvc4Rftt4AaABAg,rA3O0PQ0_8w,@hendrasurya140,UCz1pNQm3YbpGZzbSd1iXjTg,KAMI RAKYAT INDONESIA MENG IKHLAS KAN TENTARA IDF ISRAEL MATI DI BOM.SEMOGA YG LAINNYA TENTARA IDF ISRAEL CEPAT MENYUSUL KE NERAKA.AMIIN,P,"Confidence: High | The comment expresses a strong desire for IDF soldiers to die and go to hell, which is a direct expression of animosity towards Israel and support for its adversaries.",136,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.5497792,0.36099523,0.61260825,0.60311776,0.5548181,0.56065804
UgyTAxtYvNrTdka965F4AaABAg.9wqFPCrnXgL9xGLfsFRyJs,aEJNEOt3CZs,@mikegery2990,,@@joshwatson9725lier . Your act by killing and steal lands made others against you .,P,"Confidence: High | The comment criticizes actions attributed to 'you' (implicitly Israel, given the context of the video) as 'killing and steal lands', which are common criticisms from a pro-Palestinian perspective.",84,-0.8225,0.0,0.612,0.388,negative,0.0,0.0,neutral,0.30326313,0.07708528,0.023076924,0.4269174,0.027413858,0.32350776
Ugx7WYyYspaqm6UI8YV4AaABAg,15gNHGRhqSo,@thiskid790,UC0FZQfuGwS0zCLTLZ8tWV1w,Wednesday supports palistine my sister love Wednesday (ik the actor has m no dumb),P,"Confidence: High | The comment explicitly states 'Wednesday supports palistine', directly linking a popular character to support for Palestine, thus indicating the commenter's own support for Palestine.",82,0.8556,0.461,0.539,0.0,positive,0.34375,0.55,positive,0.036214896,0.17241211,0.020257099,0.09958932,0.018369852,0.006110225
UgzExNt5RvUUYDnz0kp4AaABAg,dXVI-gaISXY,@Di.lkashnaushad,UCN62UTgI5zpm_A7NrXhsnVg,"#Wewontbesilenced
#Freepalestine",P,Confidence: High | The hashtags '#Wewontbesilenced' and '#Freepalestine' explicitly advocate for Palestine and signal solidarity.,32,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.017807651,0.022696527,0.009117126,0.06381883,0.039714564,0.015256803
Ugw4SIHqggQlqNH1o_t4AaABAg,uo_Rz6R1rro,@muhanedlibya,UCswZRLMwp6noSI-8OxGtTGw,"They wanna lecture us about human rights.
What a joke.",P,"Confidence: Medium | The comment expresses skepticism and sarcasm towards parties lecturing on human rights. Given the context of the Israel-Gaza war, this is likely a critique of Western countries or Israel perceived as hypocritical or biased regarding human rights, which often aligns with pro-Palestinian discourse.",54,0.296,0.196,0.804,0.0,positive,0.0,0.1,neutral,0.05203446,0.014122557,0.0018024445,0.112333365,0.006770608,0.007081157
UgyaRTijCHcGrg_FxAd4AaABAg,SVmB4__wNKg,@divaembot,UCdnc3HaLEQU3MvQSxiLjdVw,JANGAN REBUT NEGARA PALESTINA KARENA  ITU TEMPAT PARA  NABI🇵🇸🤲😇🧕🕌❤,P,"Confidence: High | The comment urges not to take Palestinian land because it is the place of prophets, using religious and nationalistic undertones to support Palestine.",66,0.802,0.265,0.735,0.0,positive,0.0,0.0,neutral,0.06757036,0.02973333,0.023076924,0.21374844,0.2764353,0.011042561
Ugy43qMIIwcI1cbPm-R4AaABAg,r3gq1MQC61A,@user-zd9wb8dd8o,UCij_sqSJyH9mjeHZzW8j6Uw,#freepalestins😊😊,P,Confidence: High | The comment explicitly uses the hashtag '#freepalestins' which is a clear call for the liberation or freedom of Palestine.,16,0.9001,0.632,0.368,0.0,positive,0.0,0.0,neutral,0.034782536,0.040409464,0.017803956,0.16331999,0.13805299,0.04029291
UgxjwAd5rm6YjXkJ46Z4AaABAg,ohfeT8X1XRI,@Laila-lf1wl,UCttcxHs3e3c9PzQ8QdpxPnA,Shame on Israel,P,Confidence: High | The comment 'Shame on Israel' is a clear expression of disapproval and criticism towards Israel's actions in the conflict.,15,-0.4767,0.0,0.392,0.608,negative,0.0,0.0,neutral,0.34314156,0.22321637,0.02420936,0.4977744,0.5498214,0.036149003
Ugynb30RG8e02b8iW_94AaABAg,lWoI19bZhW0,@Nigerian-born_American,UCmgXsCMvskx9xRgrLWHNW5A,"Tim is being disingenuous on this topic. People are more likely to be fired over criticizing Israel, compared to criticizing Palestine",P,"Confidence: Medium | The comment suggests that criticizing Israel leads to negative consequences (being fired) more than criticizing Palestine, implying a perceived imbalance in the discourse and potentially a critique of how criticism of Israel is handled, which aligns with a pro-Palestinian or anti-Israel censorship stance.",134,-0.8225,0.0,0.677,0.323,negative,0.25,0.75,positive,0.0654725,0.025907494,0.0041007996,0.19124292,0.14019285,0.011715741
Ugz8xKddTEEbJJkzgTp4AaABAg,GSf_Wj5QMYg,@phoenixx2812,UCQDKS00NIAKXzU__D5pyJMg,#filistin,P,"Confidence: High | The comment consists only of the hashtag '#filistin', which is the Turkish word for Palestine. This is a clear and direct expression of support for Palestine.",9,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.022964163,0.062454045,0.0062942505,0.085582085,0.017967897,0.0130621
UgwI685CGtvTJtrB_F14AaABAg,6l00ddq-Ty4,@arfatjahan1255,UCLtye5jSwoCs3Uw4zcstkWA,"Where is humanity where are all organisations for human rights, international law where are all",P,"Confidence: High | The comment questions the absence of 'humanity,' 'organisations for human rights,' and 'international law,' implying a perceived failure to protect those suffering, which in the context of this conflict often aligns with a pro-Palestinian stance highlighting humanitarian concerns.",95,0.0,0.0,1.0,0.0,neutral,0.0,0.05,neutral,0.010894896,0.015728042,0.00166893,0.031684756,0.009212466,0.007534259
Ugy2cXTmyHQ649T_m8x4AaABAg,b7iY8uEEg1c,@user-oy9om1yh8x,UCUDQjLuLSMFBUThsc_fd2pw,that is so disgusting of the israels,P,"Confidence: High | The comment uses the phrase 'disgusting of the israels,' directly expressing a negative sentiment towards Israeli actions.",36,-0.656,0.0,0.579,0.421,negative,-1.0,1.0,negative,0.49389273,0.31402156,0.07542343,0.62702215,0.5948528,0.01238892
Ugzid32JzEHkYTgMV694AaABAg,fl-bS_v6dSg,@flopsweat,UCZ4TSf-NMksO_0DBXI_uECg,THEY STILL HAVE HER HUSBAND....OF COURSE SHES GONNA SAY THEY TREATED HER WELL,P,"Confidence: High | This comment implies that the person being discussed is saying they were treated well under duress, suggesting they are being held captive. This is a criticism of the captors, who are likely Hamas in this context.",77,0.2732,0.149,0.851,0.0,positive,0.0,0.0,neutral,0.028612386,0.038154904,0.0063705444,0.14082454,0.007917541,0.009903334
UgzjITBEaTcIs82UFo94AaABAg,r8FaANdrd6Y,@bensaid5807,UCA8Z5tV18seDQ0JorlE1tQA,"Jeremy Stoner, Save the Children's Regional Director for the Middle East, said: “Children as young as twelve have told us about truly inhumane treatment in the Israeli military detention system. There is no possible justification for setting dogs on children, beating them, or shackling them to metal chairs
: Save the Children consulted more than 470 children from across the West Bank who have been detained over the past ten years. The organisation found that the majority of children were taken from their homes at night, blindfolded, with their hands painfully bound behind their backs. Many of the respondents said were not told why they were being arrested or where they were going",P,"Confidence: High | This comment quotes a report detailing alleged mistreatment of children by the Israeli military, which is a direct criticism of Israeli actions and aligns with a pro-Palestinian stance.",688,-0.7783,0.071,0.79,0.139,negative,-0.1136363636363636,0.4772727272727273,negative,0.053791173,0.030138692,0.0075531006,0.16331999,0.08749158,0.11309616
Ugz3WtTptFvr9S0Pt614AaABAg.9y_EaXuXqBn9ygv1mMRCAR,Gvneo-XdnHY,@shireennazirali392,,U better go to youtube and search news palestine,P,"Confidence: High | The comment directs the user to search for 'news palestine', implying a desire for awareness and support of the Palestinian narrative.",48,0.4404,0.266,0.734,0.0,positive,0.5,0.5,positive,0.018323302,0.02392626,0.003376007,0.08637348,0.042550452,0.008815889
Ugxg-kFBFrTbwcoVHVx4AaABAg,ML6JtLqOe5c,@banonasar164,UCL3cmRjXouiRfGuV-t-hV3Q,It’s Israel’s fault they wanted to steal land and they did not even talk decently just took the land so this is what happens shame on Isreal they are at fault 😮,P,"Confidence: High | The comment explicitly blames Israel for stealing land and states 'shame on Isreal they are at fault,' which aligns with a pro-Palestinian stance.",160,-0.8934,0.0,0.726,0.274,negative,0.1666666666666666,0.6666666666666666,positive,0.34237885,0.11725569,0.024678862,0.47473195,0.4907465,0.021990653
UgxPAO_-MtEXZ2TVsR54AaABAg,xSoyQb_qHWQ,@americansagainsttrump1337,UCfLzYrn0tQOT34QShIVcMng,ISRAEL IS AS WRONG AS PUTIN. PERIOD.,P,"Confidence: High | The comment explicitly equates Israel with Putin and states that Israel is 'as wrong,' indicating a strong criticism of Israel's actions.",36,-0.4767,0.0,0.659,0.341,negative,-0.5,0.9,negative,0.40243408,0.15635987,0.023076924,0.47886392,0.48915586,0.011715741
UgxiLnV2ZYxdGQaz8ZF4AaABAg.9xx2jQb60fy9xy_KbxDMth,qUR3vD88xto,@Finland_ball_YT,,"@@aJiggGod  You don't have to be Arab to support Palestine. You just have to human.
Meaning you are not human",P,"Confidence: High | The comment states 'You don't have to be Arab to support Palestine. You just have to human.' This is a strong declaration of support for Palestine and frames it as a humanitarian cause. The follow-up 'Meaning you are not human' is a direct insult to someone who doesn't agree, further solidifying the pro-Palestinian stance.",109,0.4019,0.124,0.876,0.0,positive,0.0,0.1,neutral,0.43158367,0.15459715,0.02420936,0.47173777,0.4830652,0.030969119
UgzYU_kYsuQ3Zgkjn3V4AaABAg,mNZjKgJGakA,@Zeepjeliefs,UC3hNeGPkxgqHe7v_kwvwqBg,"Attacking schools, hospitals, mosques. War crimes.",P,"Confidence: High | The comment lists attacks on 'schools, hospitals, mosques' and labels them as 'War crimes.' This directly criticizes actions often attributed to Israel in the conflict, indicating a pro-Palestinian stance.",50,-0.7845,0.0,0.367,0.633,negative,0.0,0.0,neutral,0.070482984,0.06345607,0.023076924,0.36456755,0.3817989,0.34913966
Ugx6Yz6KQXuTprYxzKB4AaABAg.9yrGHu4p6s59ys5gvYvJvz,vOJMHq2vS3g,@shaikh.quadeer,,this is more than nakba,P,"Confidence: High | Referring to the current events as 'more than nakba' invokes a significant historical event of Palestinian displacement and suffering, implying that the current situation is even worse and thus strongly supports the Palestinian narrative of ongoing hardship and injustice.",23,0.0,0.0,1.0,0.0,neutral,0.5,0.5,positive,0.025413504,0.03840541,0.0035476685,0.09394901,0.00932346,0.009540852
UgyVxvKSjQLz6jGz4md4AaABAg,PLl6_fzJea0,@user-ri6fb2jq8t,UCLE-62n-Us_mir7A1JIoYUA,Free Palestin ❤,P,"Confidence: High | The comment uses the phrase 'Free Palestin' with a heart emoji, indicating support for Palestine.",15,0.8176,0.789,0.211,0.0,positive,0.4,0.8,positive,0.009982891,0.017914234,0.002746582,0.03357032,0.021083053,0.00951496
UgxfeihwdOl2OoMGtKd4AaABAg,-Vy8bRyrMSs,@user-bi6bj9gj5v,UCrY_TzCg9kMlYJxqdC6vXlw,Typical Arab☠️,P,"Confidence: High | The use of a skull and crossbones emoji after 'Arab' is a derogatory and dehumanizing statement, often used in contexts of conflict and animosity towards Arab people, which in the context of this conflict, implies a negative stance towards Palestinians. This aligns with criticism of groups often associated with Palestinian identity.",14,0.0,0.0,1.0,0.0,neutral,-0.1666666666666666,0.5,negative,0.32211447,0.18049006,0.109661035,0.43230394,0.50125694,0.011120236
Ugwd4DjI0XtZbU9H5gZ4AaABAg,h1GiWCTbh34,@user-me3xg9hl6l,UCyk3EMOqhodU2Wi9PoXl6Og,Oman with palestain ❤️,P,"Confidence: High | The comment explicitly states 'Oman with palestain ❤️', indicating support for Palestine.",22,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.012110904,0.02119352,0.0032615662,0.03969839,0.024198212,0.009696201
Ugx-DeByQQaI98mrF914AaABAg,-5IuexDTOjQ,@setomalano8880,UCvfvAC0Zo7a-M-1__PLDILw,Free Palestina,P,"Confidence: High | The comment is a direct and explicit call for 'Free Palestina', indicating support for the Palestinian cause.",14,0.5106,0.767,0.233,0.0,positive,0.4,0.8,positive,0.010970897,0.019690514,0.0029182434,0.036634352,0.022791367,0.009592636
UgwaEBLYs4oQ_JfFpFx4AaABAg.9z-0d1BCAYv9z-XPMy-acC,ahw2VfNA2hk,@CrazyProGamerYT2006,,Free humanity,P,"Confidence: Medium | The phrase ""Free humanity"" in the context of the Israel-Gaza war is often used by those critical of actions perceived as oppressive, which aligns with pro-Palestinian sentiment advocating for freedom from occupation or conflict.",13,0.5106,0.767,0.233,0.0,positive,0.4,0.8,positive,0.0084818825,0.016752819,0.00166893,0.022021262,0.0075105648,0.008867673
UgxpR3DphJuCusB2Am94AaABAg,s_gjeDXVJ6s,@SamairaKayash,UCklDzXfYFgbIuQZ_Qn5ZiOw,Free Palestine ♥️♥️♥️,P,"Confidence: High | The comment explicitly states 'Free Palestine ♥️♥️♥️', directly advocating for Palestinian liberation.",21,0.9509,0.799,0.201,0.0,positive,0.4,0.8,positive,0.009564889,0.016821137,0.00333786,0.02873857,0.016862517,0.008582866
UgyUC3BqbxF3lEBYND94AaABAg,t6JteF8tG_U,@QumIpad,UCkYXj7T1Sr7MCbc2HZbzEgw,#FreePalestine😢💔🇵🇸🍉,P,"Confidence: High | The comment uses the hashtag '#FreePalestine' along with distressed emojis and the Palestinian flag, clearly showing support for Palestine.",19,-0.7351,0.0,0.392,0.608,negative,0.0,0.0,neutral,0.017292,0.024814399,0.010223389,0.049089402,0.036620867,0.0103175985
UgzHemrXGcjkIMrGKJJ4AaABAg,kbQLe9tBuak,@zionistenemy4384,UC6FT8acBWNWXPtjdsKFOPTw,"""When a man is denied the right to live the life he believes in, he has no choice but to become an outlaw"" -nelson mandela",P,"Confidence: Medium | The quote from Nelson Mandela, 'When a man is denied the right to live the life he believes in, he has no choice but to become an outlaw,' is often used in contexts advocating for oppressed groups seeking self-determination. In the context of the Israel-Gaza war, this quote is typically invoked to justify Palestinian resistance against perceived occupation or denial of rights.",122,-0.3716,0.0,0.866,0.134,negative,0.211038961038961,0.5178571428571428,positive,0.017743196,0.01265371,0.001206398,0.045131154,0.010063417,0.0077154995
UgzV6PjYyLFXx8lURcd4AaABAg,dfCaVPEIs-s,@Syamsul-5758,UCAplyXcdRThapFv-u9TVsJQ,"Free Free Palestine.
Support from Indonesia.",P,Confidence: High | The comment explicitly calls for 'Free Free Palestine' and states support from Indonesia. This is a clear advocacy for Palestinian rights and independence.,44,0.8519,0.756,0.244,0.0,positive,0.4,0.8,positive,0.009032886,0.013029462,0.002117157,0.028856417,0.019274252,0.007832011
Ugzj1ZXkdHlDCKBTRIt4AaABAg.9yGW5EAWefw9yIfvh2Lqzp,U4kbzdT28V8,@christophersansom7751,,"@@covertpuppytwo3857 Hamas , not Islamic terrorists . You seem to be confused by all the hasbara propaganda. 🔧",P,"Confidence: High | The comment directly refutes the characterization of Hamas as 'Islamic terrorists' and dismisses it as 'hasbara propaganda,' indicating a clear pro-Palestinian stance and distrust of pro-Israel narratives.",110,-0.0015,0.146,0.664,0.19,neutral,-0.25,0.3999999999999999,negative,0.100019015,0.064458095,0.013607788,0.2854835,0.28034934,0.03304107
UgxdUdOVOmHq8N-2ozt4AaABAg,kbQLe9tBuak,@ibrahimabubakari3509,UC9Nlxq-gDJ3eQtqGbuXXNag,You can't pay for human lives. It not collateral damage... The term for it unspeakable,P,"Confidence: High | The comment rejects the idea of 'collateral damage' for human lives and calls it 'unspeakable,' which aligns with criticism of actions that harm civilians.",86,0.4449,0.232,0.768,0.0,positive,0.0,0.1,neutral,0.01313691,0.014805742,0.0021362305,0.056263726,0.0038292783,0.014393489
Ugy_M-4xzR2H_weyV1x4AaABAg,7sood4IAYfQ,@oumtekir5612,UCO-3O5cz7-tGNOHMMHTXO0Q,the bravest journalists ever👍🏼👊🏼💕🤲🏽moy Allah protect them and all the palestinion people ameen,P,"Confidence: High | The comment praises 'the bravest journalists' and asks for Allah to protect 'them and all the palestinion people,' clearly indicating support for the Palestinian people and their cause.",94,0.8807,0.267,0.733,0.0,positive,0.0,0.0,neutral,0.010248893,0.017982552,0.0024986267,0.028031485,0.016058605,0.008531082
Ugzuz4woyB001YUdyYx4AaABAg.9wASZC6MApX9wE8cEVtGkv,LGNc28oqsn8,@Chilly347,,You are viewing it wrong. This is the tragedy of ethnic cleansing by Israel.,P,"Confidence: High | The comment explicitly states that the situation is 'the tragedy of ethnic cleansing by Israel.' This is a direct accusation against Israel and frames the situation from a perspective that is critical of Israel's actions, aligning with a pro-Palestinian viewpoint.",76,-0.8176,0.0,0.615,0.385,negative,-0.5,0.9,negative,0.06858205,0.03915693,0.010910034,0.27236435,0.2839175,0.024580594
